"","city","word","n","total","rank","term frequency"
"3124","Boston","pollution",1,690688,3124,1.44783172720534e-06
"3125","Boston","postponement",1,690688,3125,1.44783172720534e-06
"3126","Boston","prank",1,690688,3126,1.44783172720534e-06
"3127","Boston","preclude",1,690688,3127,1.44783172720534e-06
"3128","Boston","precursor",1,690688,3128,1.44783172720534e-06
"3129","Boston","predicament",1,690688,3129,1.44783172720534e-06
"3130","Boston","prediction",1,690688,3130,1.44783172720534e-06
"3131","Boston","predominant",1,690688,3131,1.44783172720534e-06
"3132","Boston","preposterous",1,690688,3132,1.44783172720534e-06
"3133","Boston","prerequisite",1,690688,3133,1.44783172720534e-06
"3134","Boston","prevention",1,690688,3134,1.44783172720534e-06
"3135","Boston","priest",1,690688,3135,1.44783172720534e-06
"3136","Boston","prodigious",1,690688,3136,1.44783172720534e-06
"3137","Boston","profanity",1,690688,3137,1.44783172720534e-06
"3138","Boston","profound",1,690688,3138,1.44783172720534e-06
"3139","Boston","prolong",1,690688,3139,1.44783172720534e-06
"3140","Boston","prosperity",1,690688,3140,1.44783172720534e-06
"3141","Boston","purge",1,690688,3141,1.44783172720534e-06
"3142","Boston","pus",1,690688,3142,1.44783172720534e-06
"3143","Boston","quake",1,690688,3143,1.44783172720534e-06
"3144","Boston","quiver",1,690688,3144,1.44783172720534e-06
"3145","Boston","radiant",1,690688,3145,1.44783172720534e-06
"3146","Boston","raindrop",1,690688,3146,1.44783172720534e-06
"3147","Boston","ranger",1,690688,3147,1.44783172720534e-06
"3148","Boston","ratify",1,690688,3148,1.44783172720534e-06
"3149","Boston","rational",1,690688,3149,1.44783172720534e-06
"3150","Boston","reappear",1,690688,3150,1.44783172720534e-06
"3151","Boston","reassurance",1,690688,3151,1.44783172720534e-06
"3152","Boston","reassure",1,690688,3152,1.44783172720534e-06
"3153","Boston","reckon",1,690688,3153,1.44783172720534e-06
"3154","Boston","recline",1,690688,3154,1.44783172720534e-06
"3155","Boston","reflex",1,690688,3155,1.44783172720534e-06
"3156","Boston","regime",1,690688,3156,1.44783172720534e-06
"3157","Boston","reliability",1,690688,3157,1.44783172720534e-06
"3158","Boston","reminisce",1,690688,3158,1.44783172720534e-06
"3159","Boston","reprimand",1,690688,3159,1.44783172720534e-06
"3160","Boston","repugnant",1,690688,3160,1.44783172720534e-06
"3161","Boston","restless",1,690688,3161,1.44783172720534e-06
"3162","Boston","resultant",1,690688,3162,1.44783172720534e-06
"3163","Boston","revel",1,690688,3163,1.44783172720534e-06
"3164","Boston","revelation",1,690688,3164,1.44783172720534e-06
"3165","Boston","ringer",1,690688,3165,1.44783172720534e-06
"3166","Boston","roadtrip",1,690688,3166,1.44783172720534e-06
"3167","Boston","rogue",1,690688,3167,1.44783172720534e-06
"3168","Boston","romanticism",1,690688,3168,1.44783172720534e-06
"3169","Boston","rota",1,690688,3169,1.44783172720534e-06
"3170","Boston","rue",1,690688,3170,1.44783172720534e-06
"3171","Boston","sadden",1,690688,3171,1.44783172720534e-06
"3172","Boston","safekeeping",1,690688,3172,1.44783172720534e-06
"3173","Boston","sappy",1,690688,3173,1.44783172720534e-06
"3174","Boston","satanic",1,690688,3174,1.44783172720534e-06
"3175","Boston","scarcely",1,690688,3175,1.44783172720534e-06
"3176","Boston","sceptical",1,690688,3176,1.44783172720534e-06
"3177","Boston","schism",1,690688,3177,1.44783172720534e-06
"3178","Boston","scientific",1,690688,3178,1.44783172720534e-06
"3179","Boston","scifi",1,690688,3179,1.44783172720534e-06
"3180","Boston","shooter",1,690688,3180,1.44783172720534e-06
"3181","Boston","shorty",1,690688,3181,1.44783172720534e-06
"3182","Boston","singularly",1,690688,3182,1.44783172720534e-06
"3183","Boston","siren",1,690688,3183,1.44783172720534e-06
"3184","Boston","ski",1,690688,3184,1.44783172720534e-06
"3185","Boston","sled",1,690688,3185,1.44783172720534e-06
"3186","Boston","slum",1,690688,3186,1.44783172720534e-06
"3187","Boston","slump",1,690688,3187,1.44783172720534e-06
"3188","Boston","soppy",1,690688,3188,1.44783172720534e-06
"3189","Boston","sos",1,690688,3189,1.44783172720534e-06
"3190","Boston","sovereign",1,690688,3190,1.44783172720534e-06
"3191","Boston","spank",1,690688,3191,1.44783172720534e-06
"3192","Boston","spasm",1,690688,3192,1.44783172720534e-06
